Car_ID,Brand,Model,Year,Fuel_Type,Engine_Size,Mileage,Price
414,Honda,Fit,2017,Diesel,1.7,100923.0,15300.0
415,Hyundai,Santa Fe,2022,Hybrid,1.5,43936.0,33600.0
416,Honda,Civic,2020,Gasoline,2.3,80138.0,24700.0
417,Audi,E-tron,2023,Hybrid,3.4,36647.0,48600.0
418,Toyota,Corolla,2016,Diesel,2.4,95470.0,15700.0
419,Mercedes,E-Class,2015,Diesel,2.8,112285.0,30900.0
420,BMW,X5,2020,Hybrid,3.8,58212.0,41900.0
421,Audi,Q5,2019,Gasoline,3.0,101644.0,37600.0
422,Audi,E-tron,2016,Gasoline,2.8,126434.0,26700.0
423,Honda,Civic,2019,Diesel,2.3,103179.0,20800.0
424,Ford,Explorer,2015,Diesel,1.4,106062.0,17000.0
425,Nissan,Altima,2021,Gasoline,2.4,47617.0,28400.0
426,Kia,Optima,2020,Diesel,2.3,92429.0,26000.0
427,Honda,Accord,2017,Diesel,1.6,125391.0,14700.0
428,Nissan,Altima,2018,Diesel,1.8,113713.0,19400.0
429,Kia,Optima,2023,Diesel,2.2,35821.0,34700.0
430,Volkswagen,Golf,2017,Gasoline,1.5,128772.0,12400.0
431,Ford,Focus,2020,Diesel,2.1,76420.0,22900.0
432,Toyota,Corolla,2020,Diesel,1.8,77513.0,24600.0
433,BMW,X5,2016,Diesel,2.6,92469.0,33900.0
434,Mercedes,E-Class,2018,Diesel,3.4,106692.0,31000.0
435,Toyota,Prius,2017,Gasoline,2.0,93080.0,18200.0
436,Hyundai,Santa Fe,2021,Gasoline,2.3,63881.0,28900.0
437,Volkswagen,Passat,2024,Diesel,1.3,30724.0,37400.0
438,Hyundai,Tucson,2016,Diesel,1.8,156432.0,10500.0
439,Hyundai,Tucson,2019,Gasoline,1.4,108682.0,22000.0
440,Nissan,Rogue,2017,Diesel,2.1,138965.0,14500.0
441,Nissan,Leaf,2015,Gasoline,2.0,122266.0,11600.0
442,Audi,E-tron,2020,Hybrid,3.0,66194.0,38900.0
443,Hyundai,Sonata,2020,Gasoline,2.1,83771.0,24600.0
444,Kia,Sorento,2019,Diesel,2.0,103563.0,18100.0
445,Volkswagen,Golf,2022,Diesel,2.4,52219.0,27700.0
446,BMW,5 Series,2018,Diesel,2.7,81084.0,39300.0
447,BMW,3 Series,2022,Electric,0.0,51803.0,46000.0
448,Hyundai,Sonata,2017,Gasoline,1.9,111098.0,14600.0
449,BMW,M4,2021,Electric,0.0,46535.0,43000.0
450,Kia,Optima,2020,Gasoline,2.2,83556.0,23200.0
451,Mercedes,GLE,2019,Diesel,2.3,85170.0,35900.0
452,Honda,Civic,2019,Diesel,2.4,98548.0,22400.0
453,Kia,Rio,2017,Diesel,1.6,98175.0,16500.0
454,Nissan,Altima,2018,Gasoline,1.5,78005.0,23500.0
455,Audi,A6,2016,Gasoline,2.7,113508.0,29200.0
456,Audi,A4,2024,Hybrid,4.0,19623.0,52000.0
457,Ford,Explorer,2016,Diesel,1.9,132813.0,15900.0
458,Toyota,RAV4,2021,Electric,0.0,69537.0,25200.0
459,Nissan,Altima,2023,Gasoline,2.1,46556.0,31000.0
460,Volkswagen,Jetta,2019,Gasoline,2.3,78894.0,22500.0
461,BMW,3 Series,2023,Diesel,3.0,32964.0,45800.0
462,Honda,Civic,2024,Gasoline,2.1,29527.0,38500.0
463,Honda,CR-V,2018,Diesel,1.8,81201.0,19200.0
464,BMW,3 Series,2019,Diesel,2.7,79822.0,35800.0
465,Toyota,Camry,2017,Gasoline,2.1,102032.0,18400.0
466,Volkswagen,Tiguan,2016,Diesel,1.7,98083.0,17000.0
467,Ford,Escape,2021,Diesel,2.1,71237.0,25200.0
468,Honda,Accord,2015,Gasoline,2.5,105449.0,16300.0
469,Ford,Explorer,2017,,2.0,119581.0,18600.0
470,BMW,M4,2022,Gasoline,2.2,41138.0,46000.0
471,Toyota,Corolla,2020,Hybrid,1.9,74131.0,24100.0
472,Ford,Escape,2021,Hybrid,1.4,50061.0,27300.0
473,Audi,E-tron,2022,Diesel,3.7,45687.0,45200.0
474,Toyota,Corolla,2023,Gasoline,2.0,31293.0,35600.0
475,Ford,Focus,2022,Diesel,1.8,55011.0,27800.0
476,Nissan,Leaf,2015,Gasoline,1.9,160080.0,10900.0
477,Volkswagen,Tiguan,2023,Electric,0.0,48933.0,29600.0
478,Mercedes,S-Class,2020,Electric,0.0,83075.0,42100.0
479,Ford,Focus,2016,Gasoline,2.2,85062.0,20200.0
480,Hyundai,Tucson,2016,Gasoline,1.3,123201.0,17100.0
481,Nissan,Altima,2019,Gasoline,2.0,70897.0,24100.0
482,Mercedes,S-Class,2018,Gasoline,3.4,108780.0,35800.0
483,Volkswagen,Golf,2022,Gasoline,1.8,61022.0,30700.0
484,Toyota,Prius,2024,Gasoline,1.8,29107.0,38600.0
485,BMW,3 Series,2021,Electric,0.0,62794.0,43100.0
486,Volkswagen,Jetta,2019,Diesel,1.7,109263.0,18200.0
487,BMW,M4,2024,Electric,0.0,34290.0,49600.0
488,Audi,A6,2018,Diesel,2.4,111996.0,35800.0
489,BMW,5 Series,2023,Hybrid,3.1,46582.0,48300.0
490,Volkswagen,Passat,2023,Hybrid,1.6,37184.0,33400.0
491,BMW,3 Series,2015,Gasoline,2.4,171329.0,21900.0
492,BMW,3 Series,2019,Gasoline,2.4,79282.0,35900.0
493,Volkswagen,Jetta,2023,Diesel,1.7,40935.0,33000.0
494,Nissan,Leaf,2020,Diesel,2.5,65646.0,26600.0
495,Mercedes,GLE,2024,Hybrid,3.1,23571.0,53700.0
496,Honda,Accord,2017,Gasoline,2.2,101273.0,17200.0
497,Audi,Q5,2017,Diesel,2.3,78175.0,38000.0
498,BMW,3 Series,2017,Gasoline,3.9,127863.0,32300.0
499,Hyundai,Santa Fe,2024,Diesel,1.9,33194.0,33700.0
500,Audi,A4,2023,Diesel,2.3,29742.0,47800.0
501,Kia,Sorento,2020,Electric,0.0,98605.0,25000.0
502,Toyota,Camry,2020,Hybrid,1.8,95864.0,22500.0
503,Nissan,Altima,2021,Hybrid,1.5,80630.0,26000.0
504,Audi,E-tron,2022,Hybrid,2.1,43642.0,43900.0
505,BMW,3 Series,2016,Gasoline,2.4,146021.0,24700.0
506,Mercedes,S-Class,2016,Gasoline,3.5,89534.0,32300.0
507,Toyota,Camry,2016,Diesel,1.3,125775.0,12800.0
508,Hyundai,Santa Fe,2021,Diesel,1.8,48106.0,27200.0
509,Audi,A4,2024,Hybrid,2.1,28406.0,50600.0
510,Audi,A4,2019,Diesel,3.6,90027.0,37600.0
511,Nissan,Leaf,2015,Gasoline,1.8,103704.0,16100.0
512,Hyundai,Sonata,2019,Diesel,2.1,105003.0,22000.0
513,Audi,A6,2016,Diesel,2.1,127357.0,26500.0
514,Hyundai,Sonata,2020,Hybrid,1.5,58568.0,
515,Hyundai,Sonata,2016,Gasoline,1.4,149234.0,13100.0
516,Ford,Focus,2019,Diesel,2.1,68755.0,25900.0
517,Ford,Escape,2020,Hybrid,1.4,62546.0,24800.0
518,Kia,Rio,2022,Hybrid,1.6,52820.0,29800.0
519,Nissan,Sentra,2015,Gasoline,1.6,150088.0,10600.0
520,Hyundai,Tucson,2017,Diesel,2.1,133097.0,15300.0
521,Kia,Sorento,2022,Gasoline,1.9,64604.0,27200.0
522,Audi,A6,2019,Gasoline,3.5,100951.0,
523,Audi,A4,2024,Hybrid,3.2,35206.0,49100.0
524,Audi,E-tron,2017,Gasoline,2.7,134990.0,28900.0
525,BMW,M4,2023,Gasoline,3.0,46862.0,49300.0
526,BMW,5 Series,2022,Gasoline,2.3,58565.0,44600.0
527,Toyota,Corolla,2022,Gasoline,1.5,36891.0,33100.0
528,Kia,Rio,2022,Hybrid,2.4,64110.0,26900.0
529,Audi,Q5,2019,Gasoline,3.2,79556.0,38000.0
530,Volkswagen,Golf,2023,Hybrid,1.5,39733.0,32900.0
531,Ford,Explorer,2024,Electric,0.0,20949.0,37600.0
532,Hyundai,Sonata,2017,Diesel,1.4,118619.0,14100.0
533,Mercedes,S-Class,2020,Diesel,3.4,74957.0,38300.0
534,Nissan,Altima,2018,Gasoline,1.3,77743.0,19000.0
535,Volkswagen,Jetta,2015,Gasoline,1.4,133102.0,13600.0
536,Volkswagen,Golf,2019,Gasoline,2.4,83871.0,23600.0
537,BMW,5 Series,2021,Hybrid,3.2,67996.0,41400.0
538,BMW,X5,2022,Diesel,3.2,45681.0,43100.0
539,Mercedes,S-Class,2017,Gasoline,3.2,109015.0,34000.0
540,Toyota,Camry,2016,Gasoline,1.8,149555.0,8600.0
541,Nissan,Leaf,2020,Electric,0.0,66210.0,26800.0
542,Nissan,Rogue,2024,Hybrid,2.2,26041.0,36800.0
543,Mercedes,C-Class,2019,Diesel,3.2,70676.0,41700.0
544,Toyota,Camry,2023,Electric,0.0,35458.0,31700.0
545,Nissan,Rogue,2019,Diesel,2.3,90680.0,21200.0
546,Nissan,Sentra,2021,Gasoline,1.9,59502.0,29000.0
547,Hyundai,Tucson,2024,Hybrid,1.6,35369.0,32900.0
548,Mercedes,S-Class,2017,Diesel,2.2,130083.0,31500.0
549,Volkswagen,Golf,2017,Gasoline,1.7,131419.0,13000.0
550,Ford,Explorer,2016,Gasoline,1.3,112947.0,12500.0
551,Nissan,Leaf,2024,Gasoline,2.1,37959.0,33100.0
552,Ford,Explorer,2015,Diesel,1.5,111417.0,15800.0
553,Audi,A6,2024,Gasoline,2.3,35162.0,48300.0
554,Honda,CR-V,2021,Gasoline,1.7,66156.0,30100.0
555,Honda,Civic,2023,Electric,0.0,39976.0,32300.0
556,Mercedes,E-Class,2022,Diesel,3.9,43047.0,44100.0
557,Audi,A4,2023,Electric,0.0,51059.0,48600.0
558,Hyundai,Santa Fe,2021,Electric,0.0,79401.0,28600.0
559,Ford,Focus,2022,Gasoline,1.4,54836.0,29600.0
560,Nissan,Rogue,2023,Electric,0.0,31974.0,34100.0
561,Kia,Optima,2023,Diesel,2.4,35288.0,32700.0
562,BMW,5 Series,2022,Gasoline,3.5,60129.0,43400.0
563,Mercedes,E-Class,2024,Hybrid,2.7,,52300.0
564,Ford,Focus,2023,Electric,0.0,43067.0,34400.0
565,Hyundai,Santa Fe,2017,Diesel,2.5,105211.0,19200.0
566,BMW,3 Series,2023,Gasoline,3.6,39776.0,50600.0
567,BMW,M4,2016,Diesel,3.4,104163.0,28200.0
568,Mercedes,S-Class,2024,Diesel,2.2,22773.0,50200.0
569,Hyundai,Santa Fe,2024,Diesel,1.6,26687.0,35900.0
570,Kia,Rio,2019,Gasoline,1.8,111603.0,18700.0
571,Honda,CR-V,2018,Diesel,1.9,83532.0,19400.0
572,Ford,Focus,2017,Gasoline,1.7,143678.0,15800.0
573,Audi,Q5,2022,Gasoline,2.6,50811.0,43800.0
574,Toyota,Corolla,2019,Gasoline,1.8,82783.0,21800.0
575,Kia,Sorento,2023,Electric,0.0,27409.0,34100.0
576,Volkswagen,Jetta,2024,Hybrid,1.9,34042.0,35000.0
577,Kia,Rio,2022,Diesel,2.4,54821.0,28200.0
578,BMW,X5,2021,Gasoline,3.3,47582.0,43100.0
579,Kia,Sorento,2019,Diesel,2.1,74935.0,23500.0
580,Volkswagen,Passat,2021,Hybrid,1.4,72895.0,25800.0
581,Honda,Accord,2017,Gasoline,1.7,85216.0,20400.0
582,Audi,A4,2015,Gasoline,3.5,103065.0,28000.0
583,Honda,Fit,2019,Diesel,1.5,80749.0,21000.0
584,Audi,A6,2015,Diesel,2.1,158912.0,25000.0
585,Ford,Escape,2023,Hybrid,1.8,42147.0,35000.0
586,Volkswagen,Passat,2023,Diesel,2.0,37974.0,30900.0
587,Ford,Escape,2020,,1.7,56682.0,24900.0
588,Kia,Sorento,2022,Electric,0.0,64422.0,28500.0
589,Toyota,Prius,2019,Gasoline,2.0,86406.0,22700.0
590,Audi,E-tron,2021,Electric,0.0,72801.0,40900.0
591,Honda,Fit,2018,Diesel,1.9,88027.0,22100.0
592,Hyundai,Santa Fe,2018,Gasoline,2.3,74554.0,24300.0
593,Ford,Explorer,2019,Diesel,2.1,67359.0,22500.0
594,Toyota,Camry,2017,Diesel,2.5,96817.0,18900.0
595,Toyota,Corolla,2016,Diesel,1.4,100645.0,16000.0
596,Ford,Escape,2022,Gasoline,2.1,65414.0,27200.0
597,Toyota,RAV4,2021,Gasoline,1.3,75397.0,26600.0
598,Toyota,Camry,2018,Diesel,1.7,80115.0,20100.0
599,Ford,Focus,2023,Diesel,2.1,42866.0,32400.0
600,BMW,3 Series,2023,Diesel,3.0,37443.0,45700.0
601,Mercedes,C-Class,2018,Diesel,3.3,73350.0,36400.0
602,Volkswagen,Golf,2021,Gasoline,2.2,67995.0,28100.0
603,Volkswagen,Jetta,2020,,2.2,58905.0,26400.0
604,Toyota,Camry,2020,Hybrid,2.0,57190.0,26400.0
605,Audi,Q5,2022,Diesel,3.5,45131.0,45000.0
606,Toyota,Prius,2022,Diesel,1.9,40841.0,32900.0
607,Kia,Sorento,2022,Hybrid,1.6,37197.0,32500.0
608,Hyundai,Tucson,2023,Diesel,1.7,48638.0,29300.0
609,Volkswagen,Tiguan,2024,Electric,0.0,26254.0,36900.0
610,Audi,A6,2024,Diesel,2.6,23832.0,53500.0
611,Honda,Civic,2017,Gasoline,1.4,90706.0,17500.0
612,Honda,Civic,2024,Diesel,2.0,31106.0,37200.0
613,Hyundai,Elantra,2020,,1.5,90777.0,25800.0
614,Ford,Focus,2022,Diesel,2.2,63522.0,32000.0
615,Toyota,RAV4,2023,Diesel,1.3,29404.0,35300.0
616,Honda,Civic,2018,Gasoline,1.9,82195.0,20300.0
617,Volkswagen,Jetta,2023,Gasoline,2.2,46814.0,32300.0
618,Ford,Explorer,2016,Gasoline,1.4,124631.0,13800.0
619,BMW,M4,2020,Diesel,3.8,88860.0,40800.0
620,Nissan,Rogue,2024,Diesel,1.5,36305.0,34000.0
621,Kia,Rio,2022,Gasoline,2.4,66402.0,26000.0
622,Audi,A6,2019,Gasoline,2.0,71105.0,36100.0
623,Hyundai,Sonata,2016,Diesel,1.2,95097.0,17000.0
624,Volkswagen,Jetta,2018,Diesel,1.5,74421.0,23700.0
625,Mercedes,C-Class,2020,Gasoline,3.6,77459.0,37100.0
626,Volkswagen,Passat,2016,Diesel,2.2,113049.0,15800.0
627,Nissan,Altima,2018,Gasoline,2.2,106675.0,
628,Toyota,RAV4,2023,Gasoline,1.3,38579.0,32000.0
629,BMW,3 Series,2021,Hybrid,3.9,52145.0,44000.0
630,BMW,5 Series,2020,Gasoline,2.2,75172.0,37700.0
631,Nissan,Leaf,2017,Diesel,2.2,113231.0,16900.0
632,Volkswagen,Jetta,2023,Hybrid,2.0,33269.0,34200.0
633,Kia,Optima,2016,Diesel,2.1,109128.0,15200.0
634,Kia,Optima,2019,Diesel,1.4,94770.0,22100.0
635,Volkswagen,Jetta,2022,Hybrid,1.3,54467.0,33000.0
636,Honda,Civic,2015,Gasoline,1.5,163611.0,8000.0
637,Toyota,RAV4,2016,Diesel,1.6,85304.0,
638,Mercedes,E-Class,2023,Diesel,3.0,40240.0,50700.0
639,Toyota,Prius,2024,Diesel,2.4,22710.0,34900.0
640,Volkswagen,Tiguan,2015,Gasoline,1.8,100537.0,14200.0
641,Kia,Optima,2015,Diesel,1.6,110917.0,15100.0
642,Honda,CR-V,2022,Gasoline,2.3,47487.0,31500.0
643,Audi,A4,2015,Diesel,2.5,118906.0,26400.0
644,Toyota,RAV4,2020,Diesel,1.7,89225.0,22700.0
645,Nissan,Altima,2023,Diesel,2.4,50221.0,30100.0
646,Honda,Fit,2023,Hybrid,2.4,39457.0,31300.0
647,Nissan,Rogue,2024,Gasoline,1.6,31893.0,36700.0
648,Mercedes,E-Class,2019,Gasoline,3.4,86519.0,35500.0
649,Volkswagen,Jetta,2020,Gasoline,1.3,64610.0,24200.0
650,Toyota,RAV4,2021,Diesel,2.4,48857.0,27000.0
651,BMW,5 Series,2015,Diesel,3.5,141647.0,24700.0
652,Volkswagen,Jetta,2018,Diesel,2.1,76838.0,22700.0
653,BMW,M4,2020,Diesel,2.4,57358.0,40600.0
654,Toyota,Prius,2015,Diesel,2.4,112635.0,12400.0
655,Mercedes,C-Class,2017,Diesel,3.9,132642.0,32400.0
656,Kia,Rio,2018,Gasoline,1.8,106796.0,18900.0
657,Kia,Rio,2024,Gasoline,2.4,28988.0,36300.0
658,Toyota,Corolla,2023,Hybrid,1.9,41939.0,35000.0
659,Toyota,Corolla,2019,Diesel,1.8,98252.0,22000.0
660,BMW,M4,2019,Gasoline,3.2,99209.0,34200.0
661,Ford,Explorer,2016,Gasoline,2.1,99378.0,
662,Audi,A6,2021,Gasoline,2.8,65223.0,45300.0
663,Mercedes,S-Class,2016,Gasoline,2.5,133298.0,25900.0
664,Honda,Fit,2020,Hybrid,1.3,69021.0,23000.0
665,BMW,X5,2024,Hybrid,3.7,31628.0,53200.0
666,Toyota,Prius,2019,Diesel,1.6,73630.0,21600.0
667,BMW,5 Series,2015,Diesel,3.2,95015.0,31600.0
668,Audi,A4,2024,Diesel,3.8,27971.0,48400.0
669,Volkswagen,Golf,2018,Diesel,2.3,105273.0,17700.0
670,Toyota,Corolla,2017,Diesel,1.3,83307.0,16900.0
671,Volkswagen,Tiguan,2020,Diesel,2.4,93057.0,25700.0
672,Hyundai,Sonata,2022,Gasoline,2.2,39058.0,31200.0
673,Kia,Rio,2016,Gasoline,2.2,103600.0,14100.0
674,Hyundai,Tucson,2023,Gasoline,1.7,39748.0,34700.0
675,Audi,A4,2022,Electric,0.0,52902.0,44800.0
676,Hyundai,Tucson,2017,Diesel,2.0,111917.0,17900.0
677,Ford,Mustang,2024,Gasoline,1.5,18218.0,37500.0
678,Honda,Accord,2024,Diesel,2.5,29498.0,37800.0
679,Mercedes,C-Class,2018,Diesel,3.4,112771.0,
680,Audi,Q5,2015,Diesel,2.2,122218.0,29400.0
681,Volkswagen,Golf,2017,Diesel,1.5,136027.0,15300.0
682,Toyota,Corolla,2022,Diesel,1.4,53618.0,30500.0
683,Toyota,RAV4,2024,Gasoline,2.1,26530.0,35600.0
684,Kia,Optima,2017,Gasoline,1.6,98439.0,20300.0
685,Audi,A6,2024,Gasoline,3.2,36260.0,49400.0
686,Kia,Optima,2019,Diesel,1.7,,21300.0
687,Hyundai,Sonata,2023,Gasoline,1.6,49815.0,29800.0
688,Ford,Focus,2022,Diesel,2.4,65861.0,30200.0
689,Hyundai,Tucson,2017,Gasoline,2.2,133478.0,15900.0
690,BMW,5 Series,2015,Gasoline,2.9,97953.0,27600.0
691,Volkswagen,Golf,2020,Diesel,1.8,57157.0,26300.0
692,Mercedes,GLE,2018,Diesel,2.4,102137.0,34900.0
693,Honda,CR-V,2017,Gasoline,1.4,,21600.0
694,Audi,A4,2018,Diesel,3.1,88905.0,38400.0
695,Hyundai,Sonata,2017,Diesel,1.3,108471.0,15200.0
696,Toyota,Prius,2015,Gasoline,1.3,99841.0,13500.0
697,Volkswagen,Passat,2024,Gasoline,1.7,33475.0,36500.0
698,Honda,Fit,2024,Electric,0.0,21903.0,38900.0
699,Ford,Explorer,2018,Gasoline,2.4,119274.0,16700.0
700,Kia,Rio,2017,Diesel,2.1,130921.0,14600.0
701,Ford,Explorer,2015,Gasoline,1.3,120838.0,11300.0
702,Hyundai,Tucson,2024,Diesel,1.9,35972.0,32800.0
703,Kia,Optima,2019,Diesel,1.9,88890.0,24200.0
704,Mercedes,E-Class,2022,Diesel,2.8,59526.0,46200.0
705,Kia,Sportage,2017,Gasoline,2.1,126411.0,17100.0
706,Ford,Focus,2024,Gasoline,2.0,30951.0,34900.0
707,Nissan,Altima,2024,Electric,0.0,27866.0,38100.0
708,Toyota,Camry,2018,Gasoline,2.3,113809.0,16300.0
709,Ford,Escape,2021,Gasoline,2.0,68446.0,26600.0
710,Volkswagen,Tiguan,2021,Hybrid,2.1,67404.0,28400.0
711,Nissan,Sentra,2019,Gasoline,1.3,62628.0,24700.0
712,Honda,CR-V,2015,Diesel,1.5,143971.0,10700.0
713,Nissan,Leaf,2021,Electric,0.0,51417.0,29000.0
714,Kia,Rio,2017,Gasoline,1.6,83046.0,22000.0
715,Toyota,Corolla,2022,Hybrid,2.1,41631.0,31700.0
716,Ford,Explorer,2024,Diesel,1.4,25235.0,34500.0
717,Nissan,Altima,2024,Electric,0.0,28225.0,37400.0
718,Kia,Optima,2015,Diesel,1.9,102657.0,17400.0
719,Honda,Accord,2023,Electric,0.0,36403.0,34600.0
720,Volkswagen,Golf,2018,Gasoline,1.8,108725.0,20400.0
721,Hyundai,Elantra,2020,Diesel,1.9,75374.0,26700.0
722,Kia,Rio,2020,Electric,0.0,62728.0,28100.0
723,Hyundai,Tucson,2015,Gasoline,2.0,139486.0,10400.0
724,Volkswagen,Golf,2019,Gasoline,1.8,89749.0,21300.0
725,Hyundai,Sonata,2024,Hybrid,1.6,33326.0,33600.0
726,Volkswagen,Jetta,2022,Gasoline,1.7,54125.0,31400.0
727,Toyota,RAV4,2016,Gasoline,2.5,146798.0,12200.0
728,Nissan,Sentra,2022,Diesel,2.1,37686.0,29700.0
729,Toyota,Corolla,2022,Gasoline,1.7,50414.0,30700.0
730,Ford,Escape,2017,Diesel,1.9,,20400.0
731,Nissan,Rogue,2023,Diesel,2.1,49616.0,34000.0
732,Hyundai,Tucson,2019,Gasoline,1.5,75296.0,23700.0
733,Ford,Mustang,2024,Gasoline,2.2,22471.0,38800.0
734,Toyota,Camry,2015,Gasoline,1.7,145662.0,9200.0
735,Hyundai,Tucson,2018,Gasoline,1.2,74052.0,24500.0
736,Mercedes,C-Class,2016,Gasoline,2.2,114574.0,32300.0
737,Volkswagen,Jetta,2016,Diesel,2.1,108029.0,13300.0
738,Ford,Escape,2021,Electric,0.0,57401.0,
739,Hyundai,Elantra,2021,Electric,0.0,,24700.0
740,Ford,Focus,2022,Diesel,2.5,43026.0,29100.0
741,BMW,M4,2018,Gasoline,3.2,122966.0,
742,Honda,Civic,2016,Diesel,1.3,136559.0,13900.0
743,BMW,3 Series,2015,Diesel,3.3,104374.0,29800.0
744,Volkswagen,Golf,2023,Electric,0.0,42071.0,35800.0
745,Honda,Accord,2015,Diesel,1.7,103717.0,14600.0
746,Kia,Sorento,2021,Hybrid,1.3,61777.0,27600.0
747,Honda,Fit,2019,Gasoline,2.0,93094.0,21800.0
748,Mercedes,GLE,2021,Electric,0.0,66278.0,44600.0
749,Ford,Mustang,2017,Gasoline,1.2,124200.0,14500.0
750,Ford,Explorer,2016,Diesel,2.2,124881.0,14700.0
751,Toyota,Camry,2020,Hybrid,1.3,68765.0,28000.0
752,Audi,E-tron,2023,Gasoline,2.3,27933.0,50200.0
753,Toyota,Prius,2024,Hybrid,1.3,23383.0,33600.0
754,Hyundai,Elantra,2022,Hybrid,2.0,57769.0,27700.0
755,Ford,Mustang,2016,Diesel,2.2,112461.0,17800.0
756,Nissan,Rogue,2016,Gasoline,2.5,112413.0,14000.0
757,Toyota,Corolla,2020,Diesel,1.3,60088.0,28000.0
758,BMW,M4,2018,Gasoline,3.9,79948.0,38700.0
759,Volkswagen,Passat,2017,Diesel,1.2,79144.0,18600.0
760,Honda,CR-V,2021,Electric,0.0,67920.0,25400.0
761,Hyundai,Santa Fe,2021,Gasoline,1.5,68744.0,28200.0
762,Volkswagen,Golf,2019,Gasoline,1.7,86899.0,20300.0
763,Audi,A4,2024,Hybrid,2.7,29630.0,52900.0
764,Mercedes,GLE,2015,Gasoline,2.4,150697.0,25800.0
765,Ford,Mustang,2017,Gasoline,2.1,80386.0,19300.0
766,Mercedes,S-Class,2019,Diesel,2.7,66187.0,36800.0
767,Audi,A6,2017,Diesel,3.6,107018.0,31200.0
768,Ford,Escape,2021,Electric,0.0,50954.0,28600.0
769,Mercedes,C-Class,2018,Gasoline,3.5,88836.0,33200.0
770,Ford,Explorer,2015,Gasoline,2.4,111636.0,14600.0
771,BMW,M4,2020,Electric,0.0,92629.0,38000.0
772,BMW,3 Series,2024,Diesel,2.1,25822.0,50700.0
773,Mercedes,GLE,2024,Hybrid,2.3,30621.0,49300.0
774,Honda,Fit,2023,Electric,0.0,45862.0,29500.0
775,Nissan,Sentra,2018,Gasoline,1.6,120789.0,15600.0
776,Volkswagen,Golf,2021,Diesel,2.5,71801.0,24100.0
777,Nissan,Leaf,2022,Hybrid,2.3,48638.0,28300.0
778,Audi,A4,2021,Diesel,3.9,51110.0,41000.0
779,Ford,Escape,2017,Gasoline,2.1,139313.0,12200.0
780,Nissan,Sentra,2020,Hybrid,2.0,86715.0,24000.0
781,Kia,Optima,2019,Diesel,1.8,97221.0,22700.0
782,Volkswagen,Jetta,2016,Diesel,2.0,133952.0,14300.0
783,Kia,Optima,2016,Diesel,1.7,128333.0,13700.0
784,BMW,3 Series,2023,Diesel,3.4,31941.0,51100.0
785,Ford,Mustang,2018,Diesel,1.6,97663.0,19000.0
786,Toyota,Camry,2020,Gasoline,1.6,74103.0,27600.0
787,Audi,Q5,2022,Hybrid,3.2,46514.0,46600.0
788,Honda,Civic,2021,Gasoline,2.4,48087.0,27100.0
789,BMW,M4,2017,Gasoline,3.7,100411.0,35500.0
790,Audi,A6,2022,Gasoline,2.7,42677.0,43400.0
791,Mercedes,GLE,2021,Electric,0.0,64469.0,45300.0
792,Audi,E-tron,2022,Diesel,2.6,40937.0,45300.0
793,Ford,Escape,2019,Gasoline,2.2,67597.0,25000.0
794,BMW,5 Series,2023,Hybrid,2.6,30343.0,46300.0
795,Kia,Sportage,2022,Gasoline,1.5,55451.0,28200.0
796,Kia,Rio,2023,Gasoline,2.5,48643.0,33200.0
797,BMW,M4,2020,Electric,0.0,79605.0,40400.0
798,Hyundai,Sonata,2024,Electric,0.0,33641.0,36100.0
799,Toyota,Corolla,2023,Gasoline,1.4,36122.0,33100.0
800,Toyota,Corolla,2024,Electric,0.0,21424.0,37800.0
801,Ford,Focus,2023,Gasoline,1.7,48034.0,32500.0
802,BMW,M4,2020,Diesel,2.8,68406.0,42300.0
803,Honda,Accord,2022,Diesel,2.2,48681.0,33600.0
804,Nissan,Leaf,2017,Gasoline,2.3,85533.0,20300.0
805,Audi,Q5,2016,Diesel,3.9,91545.0,34600.0
806,Hyundai,Santa Fe,2017,Gasoline,1.9,93371.0,18800.0
807,Hyundai,Santa Fe,2015,Diesel,2.3,156752.0,10400.0
808,Audi,E-tron,2018,Gasoline,2.1,77083.0,39000.0
809,Ford,Focus,2019,Diesel,1.7,107714.0,19200.0
810,Toyota,Camry,2019,Gasoline,1.8,90308.0,23700.0
811,Ford,Explorer,2019,Diesel,2.0,112441.0,17700.0
812,Kia,Optima,2019,Gasoline,1.4,68936.0,
813,BMW,X5,2017,Diesel,2.1,107900.0,32100.0
814,Toyota,RAV4,2019,Gasoline,1.9,89457.0,24200.0
815,BMW,3 Series,2024,Diesel,3.5,35186.0,49400.0
816,Hyundai,Tucson,2016,Diesel,1.9,139737.0,10600.0
817,Audi,Q5,2020,Gasoline,3.6,55567.0,43100.0
818,Mercedes,E-Class,2023,Hybrid,3.2,42268.0,45400.0
819,Honda,Accord,2015,Diesel,1.8,144348.0,11200.0
820,Volkswagen,Tiguan,2017,Gasoline,2.1,121871.0,14600.0
821,BMW,5 Series,2018,Gasoline,2.6,73935.0,37600.0
822,Honda,Civic,2015,Diesel,2.2,94156.0,12900.0
823,Audi,A4,2022,Gasoline,2.2,42530.0,44000.0
824,Honda,Accord,2024,Diesel,2.4,19601.0,35800.0
825,Volkswagen,Tiguan,2020,Gasoline,1.4,71765.0,23100.0
826,Volkswagen,Golf,2023,Diesel,1.5,35783.0,34800.0
827,Toyota,Camry,2018,Diesel,2.4,91349.0,18900.0
828,Ford,Focus,2017,Diesel,2.3,104929.0,16400.0
